fecha,titulo,autor(a),categoria,periodico,region,enlace
2022-10-25 20:23:00,Alcalde de Aguadilla alega que Anaudi Hernández le envió un mensajero para “amenazarlo”,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/alcalde-de-aguadilla-alega-que-anaudi-hernández-le-envió-un-mensajero-para-amenazarlo
2022-10-25 20:23:00,Autoridades investigarán aparición de lémur en Dorado,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/autoridades-investigarán-aparición-de-lémur-en-dorado
2022-10-25 20:23:00,Oficial de cumplimiento de PARE niega grupo por Violencia de Género haya “tirado la toalla” ,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/oficial-de-cumplimiento-de-pare-niega-grupo-por-violencia-de-género-haya-tirado-la-toalla
2022-10-25 20:23:00,Accidente de autos de carácter fatal en Río Piedras,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/accidente-de-autos-de-carácter-fatal-en-río-piedras
2022-10-25 20:23:00,Hallan cuerpo en estado de descomposición en Aibonito,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/hallan-cuerpo-en-estado-de-descomposición-en-aibonito
2022-10-25 20:23:00,“Carjacking” en Guaynabo,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/carjacking-en-guaynabo
2022-10-21 20:23:00,Se roban 343 mil dólares de una residencia en Aguada,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/se-roban-343-mil-dólares-de-una-residencia-en-aguada
2022-10-21 20:23:00,Accidente de auto de carácter grave en Toa Alta,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/accidente-de-auto-de-carácter-grave-en-toa-alta
2022-10-21 20:23:00,CRIM insiste actualización de registros no es retasación de propiadades,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/crim-insiste-actualización-de-registros-no-es-retasación-de-propiadades
2022-10-21 20:23:00,Se manifiesta a favor de proyectos anti aborto,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/se-manifiesta-a-favor-de-proyectos-anti-aborto
2022-10-21 20:23:00,Asesinato en Cataño,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/asesinato-en-cataño
2022-10-21 20:23:00,Gobernador insiste en que hay que estabilizar las plantas de generación primero,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/gobernador-insiste-en-que-hay-que-estabilizar-las-plantas-de-generación-primero
2022-10-17 20:23:00,Hombre es atropellado por conductor que se va a la fuga en Río Piedras,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/hombre-es-atropellado-por-conductor-que-se-va-a-la-fuga-en-río-piedras
2022-10-17 20:23:00,Encuentran camioneta vinculada a accidente de tránsito de legisladora municipal de Humacao,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/encuentran-camioneta-vinculada-a-accidente-de-tránsito-de-legisladora-municipal-de-humacao
2022-10-17 20:23:00,Dan luz verde a barcaza con gas natural para EcoEléctrica,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/dan-luz-verde-a-barcaza-con-gas-natural-para-ecoeléctrica
2022-10-17 20:23:00,Gobernador solicitará al Congreso que permita dispensa automática de Ley Jones para combustible,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/gobernador-solicitará-al-congreso-que-permita-dispensa-automática-de-ley-jones-para-combustible
2022-10-17 20:23:00,Renuncia José Alfredo Hernández Mayoral a Comisión de Estatus del PPD,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/renuncia-josé-alfredo-hernández-mayoral-a-comisión-de-estatus-del-ppd
2022-10-17 20:23:00,Hombre muere y dos menores heridos en accidente de tránsito en Ponce,Editorial Semana,seguridad,La Semana,Caguas,https://www.lasemanapr.com/post/hombre-muere-y-dos-menores-heridos-en-accidente-de-tránsito-en-ponce
2022-10-14 20:23:00,AAA alerta sobre mantenimiento de tanque en Villalba ,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/aaa-alerta-sobre-mantenimiento-de-tanque-en-villalba
2022-10-14 20:23:00,Premian a 31 estudiantes por puntuaciones en el ‘College Board’,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/premian-a-31-estudiantes-por-puntuaciones-en-el-college-board
2022-10-14 20:23:00,Protestan por situación en escuela en SJ que lleva dos semanas sin luz,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/protestan-por-situación-en-escuela-en-sj-que-lleva-dos-semanas-sin-luz
2022-10-11 20:23:00,Informe del Contralor revela deficiencias en Aguada con los procesos de reclutamiento de personal,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/informe-del-contralor-revela-deficiencias-en-aguada-con-los-procesos-de-reclutamiento-de-personal
2022-10-11 20:23:00,Alcalde interino de Mayagüez asegura quedan miles de abonados sin servicio de luz,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/alcalde-interino-de-mayagüez-asegura-quedan-miles-de-abonados-sin-servicio-de-luz
2022-10-11 20:23:00,Alcalde de Juana Díaz le dice al gobernador que “no se haga de la vista larga ni oídos sordos”,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/alcalde-de-juana-díaz-le-dice-al-gobernador-que-no-se-haga-de-la-vista-larga-ni-oídos-sordos
2022-10-05 20:23:00,Consumidores carecen de orientación a la hora de adquirir servicio de placas solares,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/consumidores-carecen-de-orientación-a-la-hora-de-adquirir-servicio-de-placas-solares
2022-10-05 20:23:00,Reabren museos y parques del ICP,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/reabren-museos-y-parques-del-icp
2022-10-05 20:23:00,Vestido de obrero y con asesoría legal llega Stensby a vista cameral,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/vestido-de-obrero-y-con-asesoría-legal-llega-stensby-a-vista-cameral
2022-10-03 20:23:00,Presidente del Senado le da la bienvenida a Joe Biden y pide trato igual en Medicaid y Medicare,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/presidente-del-senado-le-da-la-bienvenida-a-joe-biden-y-pide-trato-igual-en-medicaid-y-medicare
2022-10-03 20:23:00,Municipio de Cataño recibe casi mil solicitudes de residentes por huracán Fiona,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/municipio-de-cataño-recibe-casi-mil-solicitudes-de-residentes-por-huracán-fiona
2022-10-03 20:23:00,Cerrado el CDT de Humacao hasta que se consiga nuevo operador,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/cerrado-el-cdt-de-humacao-hasta-que-se-consiga-nuevo-operador
2022-09-28 20:23:00,"78 por ciento de los abonados con energía eléctrica, segun portal del Gobierno",Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/78-por-ciento-de-los-abonados-con-energía-eléctrica-segun-portal-del-gobierno
2022-09-28 20:23:00,Gobernador afirma se han reconectado a abonados de LUMA con “mayor agilidad y premura” ,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/gobernador-afirma-se-han-reconectado-a-abonados-de-luma-con-mayor-agilidad-y-premura
2022-09-28 20:23:00,Ciudadanos en los 78 municipios pueden solicitar asistencia de FEMA a raíz del huracán Fiona,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/ciudadanos-en-los-78-municipios-pueden-solicitar-asistencia-de-fema-a-raíz-del-huracán-fiona
2022-09-26 20:23:00,58% de los clientes tienen servicio de energía eléctrica según portal del gobierno,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/58-de-los-clientes-tienen-servicio-de-energía-eléctrica-según-portal-del-gobierno
2022-09-26 20:23:00,LUMA Energy proyecta reconectar al 91 por ciento de los clientes para el próximo viernes,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/luma-energy-proyecta-reconectar-al-91-por-ciento-de-los-clientes-para-el-próximo-viernes
2022-09-26 20:23:00,Municipios adicionales ya pueden solicitar asistencia de FEMA a raíz del huracán Fiona,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/municipios-adicionales-ya-pueden-solicitar-asistencia-de-fema-a-raíz-del-huracán-fiona
2022-09-20 20:23:00,"Empleados públicos deber reportarse a trabajar el miércoles, informa el gobernador",Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/empleados-públicos-deber-reportarse-a-trabajar-el-miércoles-informa-el-gobernador
2022-09-20 20:23:00,286 mil abonados con servicio de energía eléctrica,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/286-mil-abonados-con-servicio-de-energía-eléctrica
2022-09-20 20:23:00,Canales de riego sin limpiar y la tala de manglares empeoraron las inundaciones extremas en Salinas,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/canales-de-riego-sin-limpiar-y-la-tala-de-manglares-empeoraron-las-inundaciones-extremas-en-salinas
2022-09-19 20:23:00,Gobernador confirma que el lunes no hay clases ni trabajo por huracán Fiona,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/gobernador-confirma-que-el-lunes-no-hay-clases-ni-trabajo-por-huracán-fiona
2022-09-19 20:23:00,"100 mil abonados tienen servicio eléctrico, según LUMA",Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/100-mil-abonados-tienen-servicio-eléctrico-según-luma
2022-09-19 20:23:00,Gobernador espera que restablecer el servicio eléctrico sea lo antes posible,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/gobernador-espera-que-restablecer-el-servicio-eléctrico-sea-lo-antes-posible
2022-09-13 20:23:00,Senado se va por encima del veto a proyecto de salario mínimo empleados públicos,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/senado-se-va-por-encima-del-veto-a-proyecto-de-salario-mínimo-empleados-públicos
2022-09-13 20:23:00,Gobernador hace entrega de flota de vehículos y equipos al personal del DTOP y la ACT,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/gobernador-hace-entrega-de-flota-de-vehículos-y-equipos-al-personal-del-dtop-y-la-act
2022-09-13 20:23:00,Gobernador le pide a la Cámara que no pase por encima del veto a medida sobre salario de empleados,Editorial Semana,municipales,La Semana,Caguas,https://www.lasemanapr.com/post/gobernador-le-pide-a-la-cámara-que-no-pase-por-encima-del-veto-a-medida-sobre-salario-de-empleados
,Proyecto Matria de Caguas invita a reflexión colectiva con motivo del Día Internacional de la Mujer,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/proyecto-matria-de-caguas-invita-a-reflexión-colectiva-con-motivo-del-día-internacional-de-la-mujer
,Día Internacional de la Mujer 2023: Por un mundo digital inclusivo,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/día-internacional-de-la-mujer-2023-por-un-mundo-digital-inclusivo
,Alcaldesa de Aguas Buenas se une a iniciativa ASSMCA Visita Tu Comunidad,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/alcaldesa-de-aguas-buenas-se-une-a-iniciativa-assmca-visita-tu-comunidad
,Avanza en Cayey la extensión vial en el centro urbano hacia Avenida Miguel Meléndez Muñoz,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/avanza-en-cayey-la-extensión-vial-en-el-centro-urbano-hacia-avenida-miguel-meléndez-muñoz
,Rosamar Trujillo radica para la presidencia del comité municipal del PPD en Humacao,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/rosamar-trujillo-radica-para-la-presidencia-del-comité-municipal-del-ppd-en-humacao
,Alcalde de Yabucoa discute situación de agua potable con directora ejecutiva AAA,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/alcalde-de-yabucoa-discute-situación-de-agua-potable-con-directora-ejecutiva-aaa
,A todas las mujeres trabajadoras,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/a-todas-las-mujeres-trabajadoras
,Municipio de Naguabo exhorta a la ciudadanía a “cuidar lo que nos pertenece”,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/municipio-de-naguabo-exhorta-a-la-ciudadanía-a-cuidar-lo-que-nos-pertenece
,Comisión para la Seguridad en el Tránsito inicia campaña para proteger peatones en la vía pública,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/comisión-para-la-seguridad-en-el-tránsito-inicia-campaña-para-proteger-peatones-en-la-vía-pública
,Matrícula abierta en Escuela Alfonso López O’Neill de Aguas Buenas,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/matrícula-abierta-en-escuela-alfonso-lópez-o-neill-de-aguas-buenas
,"Vivienda federal asigna fondos a Caguas, Cayey, Cidra y Humacao para dar continuidad a programas",Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/vivienda-federal-asigna-fondos-a-caguas-cayey-cidra-y-humacao-para-dar-continuidad-a-programas
,UPR de Cayey recibe subvención de $600 mil para investigaciones de la Fundación Mellon,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/upr-de-cayey-recibe-subvención-de-600-mil-para-investigaciones-de-la-fundación-mellon
,Publican estudio sobre el perfil de las mujeres en Puerto Rico,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/publican-estudio-sobre-el-perfil-de-las-mujeres-en-puerto-rico
,Abren proceso de candidaturas a  la presidencia del PPD en Humacao y San Lorenzo,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/abren-proceso-de-candidaturas-a-la-presidencia-del-ppd-en-humacao-y-san-lorenzo
,Reconocen en Caguas a mujeres empresarias en el Día Mujer Trabajadora,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/reconocen-en-caguas-a-mujeres-empresarias-en-el-día-mujer-trabajadora
,Homenajean a mujeres en Semana de la Mujer Trabajadora,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/homenajean-a-mujeres-en-semana-de-la-mujer-trabajadora
,Alcaldesa de Gurabo y Departamento de Seguridad Pública trazan plan contra la criminalidad,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/alcaldesa-de-gurabo-y-departamento-de-seguridad-pública-trazan-plan-contra-la-criminalidad
,Reconocen líderes comunitarios en Las Piedras,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/reconocen-líderes-comunitarios-en-las-piedras
,Discuten en Gurabo la realidad de la crisis climática,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/discuten-en-gurabo-la-realidad-de-la-crisis-climática
,Municipio de Naguabo entrega uniformes a personal de Obras Públicas Municipal,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/municipio-de-naguabo-entrega-uniformes-a-personal-de-obras-públicas-municipal
,Municipio de Juncos adelanta trabajos de repavimentación,Editorial Semana,Locales,La Semana,Caguas,https://www.lasemanapr.com/post/municipio-de-juncos-adelanta-trabajos-de-repavimentación
