fecha,titulo,autor,categoria,enlace
2023-03-01,Reclaman un “cese y desista” de acciones homófobas del alcalde de Ponce y su esposa,Carlos Tolentino Rosario,Locales,https://www.elnuevodia.com/noticias/locales/notas/reclaman-un-cese-y-desista-de-acciones-homofobas-del-alcalde-de-ponce-y-su-esposa/
2023-03-01,Permanecen empate las contiendas de dos de los puestos a representantes dentro de la Junta de Gobierno del PPD,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/permanecen-empate-las-contiendas-de-dos-de-los-puestos-a-representantes-dentro-de-la-junta-de-gobierno-del-ppd/
2023-03-01,Pasa a manos de los federales investigación del robo domiciliario con rehenes ocurrido en Río Piedras,Richard I. Colón Badillo,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/pasa-a-manos-de-los-federales-investigacion-del-robo-domiciliario-con-rehenes-ocurrido-en-rio-piedras/
2023-03-01,Este es el nuevo robot que utilizará la Policía para atender situaciones de artefactos explosivos,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/este-es-el-nuevo-robot-que-utilizara-la-policia-para-atender-situaciones-de-artefactos-explosivos/
2023-03-01,Conmovedora protesta contra alcalde y primera dama de Ponce por acciones homofóbicas,No autor,Locales,https://www.elnuevodia.com/noticias/locales/videos/conmovedora-protesta-contra-alcalde-y-primera-dama-de-ponce-por-acciones-homofobicas-281358/
2023-03-01,La Guardia Costera suspende la búsqueda de pescador desaparecido en el canal de la Mona,José Ayala Gordián,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/la-guardia-costera-suspende-la-busqueda-de-pescador-desaparecido-en-el-canal-de-la-mona/
2023-03-01,Agentes federales incautan cargamento de cocaína valorado en $23 millones en una embarcación al sur de Puerto Rico,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/agentes-federales-incautan-cargamento-de-cocaina-valorado-en-23-millones-en-una-embarcacion-al-sur-de-puerto-rico/
2023-03-01,Hallan a hombre de 43 años muerto detrás de gasolinera en Aibonito,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/hallan-a-un-hombre-muerto-detras-de-gasolinera-en-aibonito/
2023-03-01,Hombre que chocó durante una persecución era uno de los más buscados de la zona policíaca de Caguas,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/hombre-que-choco-durante-una-persecucion-era-uno-de-los-mas-buscados-de-la-zona-policiaca-de-caguas/
2023-03-01,Exdirectivo de FTX se declara culpable de fraude y acuerda colaborar con la fiscalía en caso contra fundador de la empresa de criptomonedas,The Associated Press,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/exdirectivo-de-ftx-se-declara-culpable-de-fraude-y-acuerda-colaborar-con-la-fiscalia-en-caso-contra-fundador-de-la-empresa-de-criptomonedas/
