fecha,titulo,autor,categoria,enlace
2023-03-01,Pierluisi dice informe legislativo sobre contrato de Genera PR es un “error garrafal” ,CyberNews,Ahora,https://www.noticel.com/ahora/gobierno/top-stories/20230301/pierluisi-dice-informe-legislativo-sobre-contrato-de-genera-pr-es-un-error-garrafal/
2023-03-01,"Estados Unidos dispara contra la ""droga zombie""",EFE,Estados-Unidos,https://www.noticel.com/estados-unidos/mundo/20230301/estados-unidos-dispara-contra-la-droga-zombie/
2023-03-01,Giovanni Hidalgo lanza disco y prepara concierto en  tributo a Tito Puente,NotiCel,Pop,https://www.noticel.com/pop/musica/20230301/giovanni-hidalgo-lanza-disco-y-prepara-concierto-en-tributo-a-tito-puente/
2023-03-01,Acusan al baloncelista Ja Morant de amenazar con una pistola a un joven de 17 años,EFE,Nba,https://www.noticel.com/nba/baloncesto/deportes/20230301/acusan-al-baloncelista-ja-morant-de-amenazar-con-una-pistola-a-un-joven-de-17-anos/
2023-03-01,José Miranda se suma a las bajas de Puerto Rico para el WBC,NotiCel,Deportes,https://www.noticel.com/deportes/beisbol/top-stories/20230301/jose-miranda-se-suma-a-las-bajas-de-puerto-rico-para-el-wbc/
2023-03-01,Hombre que intentaba huir de la Policía choca contra Walmart de Santurce,NotiCel,Policiacas,https://www.noticel.com/policiacas/la-calle/20230301/hombre-que-intentaba-huir-de-la-policia-choca-contra-walmart-de-santurce/
2023-03-01,Apelativo desarticula el caso del FEI por las pruebas COVID fatulas,Oscar J. Serrano,Tribunales,https://www.noticel.com/tribunales/ahora/top-stories/20230301/apelativo-desarticula-el-caso-del-fei-por-las-pruebas-covid-fatulas/
2023-03-01,Recomiendan ampliar medida que pretende fiscalizar los alquileres a corto plazo,Naysha Zamira Padró,Ahora,https://www.noticel.com/ahora/20230301/recomiendan-ampliar-medida-que-pretende-fiscalizar-los-alquileres-a-corto-plazo/
2023-03-01,Incautan kilos de cocaína en embarcación que intentaba entrar a Puerto Rico,CyberNews,La-Calle,https://www.noticel.com/la-calle/20230301/incautan-kilos-de-cocaina-en-embarcacion-que-intentaba-entrar-a-puerto-rico/
2023-03-01,"Acusan a cuatro sujetos por asesinato, ley de armas y conspiración",NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230301/acusan-a-cuatro-sujetos-por-asesinato-ley-de-armas-y-conspiracion/
2023-03-01,Senado aprueba medida que prohíbe el discrimen a empleados por tener tatuajes y “piercings”,Naysha Zamira Padró,Legislatura,https://www.noticel.com/legislatura/ahora/top-stories/20230301/senado-aprueba-medida-que-prohibe-el-discrimen-a-empleados-por-tener-tatuajes-y-piercings/
