fecha,titulo,enlace,autor
2023-02-17,Madison Anderson podría quedar afuera de “La casa de los famosos 3″,http://www.primerahora.com/entretenimiento/cine-tv/notas/madison-anderson-podria-quedar-afuera-de-la-casa-de-los-famosos-3/,Primera Hora
2023-02-16,¿Regresará ‘Iron Man’ a los “Avengers”?,http://www.primerahora.com/entretenimiento/cine-tv/notas/regresara-iron-man-a-los-avengers/,El Tiempo / GDA
2023-02-16,Ant-Man luce al nuevo villano de Marvel: Kang The Conqueror ,http://www.primerahora.com/entretenimiento/cine-tv/notas/ant-man-luce-al-nuevo-villano-de-marvel-kang-the-conqueror/,Agencia EFE
2023-02-16,Ackerly Cedeño se aferra a la esperanza en “La niña y el mar”,http://www.primerahora.com/entretenimiento/cine-tv/notas/ackerly-cedeno-se-aferra-a-la-esperanza-en-la-nina-y-el-mar/,Rosa Escribano Carrasquillo
2023-02-26,Sistema de Bibliotecas de la UPR invita a disfrutar de la colección digital Archivo de la Danza,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/sistema-de-bibliotecas-de-la-upr-invita-a-disfrutar-de-la-coleccion-digital-archivo-de-la-danza/,Primera Hora
2023-02-24,"A escena el ballet “Giselle”, un clásico de la danza ",http://www.primerahora.com/entretenimiento/cultura-teatro/notas/a-escena-el-ballet-giselle-un-clasico-de-la-danza/,Primera Hora
2023-02-23,Líderes de las artes y cultura visitan la Isla para conocer los proyectos que subvencionan,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/lideres-de-las-artes-y-cultura-visitan-la-isla-para-conocer-los-proyectos-que-subvencionan/,Primera Hora
2023-02-22,“De-Generación 80: La Batalla Final” abre nuevas funciones,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/de-generacion-80-la-batalla-final-abre-nuevas-funciones/,Primera Hora
2023-02-22,Ellos aceptan el reto de estelarizar “La obra donde todo sale mal”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/ellos-aceptan-el-reto-de-estelarizar-la-obra-donde-todo-sale-mal/,Rosalina Marrero-Rodríguez
2023-02-21,Presentan stand-up comedy ”Los gordos también aman”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/presentan-stand-up-comedy-los-gordos-tambien-aman/,Primera Hora
2023-02-21,Abre al público exposición “Entre luces y sombras: Pintura barroca del norte de Europa”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/abre-al-publico-exposicion-entre-luces-y-sombras-pintura-barroca-del-norte-de-europa/,Primera Hora
2023-02-20,Primera dama de Ponce levanta controversia en torno a la cultura y comunidad LGBTQ+,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/primera-dama-de-ponce-levanta-controversia-en-torno-a-la-cultura-y-comunidad-lgbtq/,Rosalina Marrero-RodríguezSandra Torres Guzmán
2023-02-18,Inicia La Campechada con sabor a trova,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/inicia-la-campechada-con-sabor-a-trova/,Rosa Escribano Carrasquillo
2023-02-15,"Vuelve la comedia entre mujeres, “A 2.50 el Cuba Libre”",http://www.primerahora.com/entretenimiento/cultura-teatro/notas/vuelve-la-comedia-entre-mujeres-a-250-el-cuba-libre/,Primera Hora
2023-02-15,Esteban Ruiz se prueba solo en el “stand up comedy”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/esteban-ruiz-se-prueba-solo-en-el-stand-up-comedy/,Rosalina Marrero-Rodríguez
2023-02-12,Abre la convocatoria para los Premios Nacionales de Literatura,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/abre-la-convocatoria-para-los-premios-nacionales-de-literatura/,Primera Hora
2023-02-12,Actriz Yaiza Figueroa gana importante galardón del “Broadway World Regional”,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/actriz-yaiza-figueroa-gana-importante-galardon-del-broadway-world-regional/,Primera Hora
2023-02-10,“Princess Diana Accredited Access” Puerto Rico supera expectativas,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/princess-diana-accredited-access-puerto-rico-supera-expectativas/,Primera Hora
2023-02-10,FOTO: “West Side Story” regresa triunfal a las tablas locales,http://www.primerahora.com/entretenimiento/cultura-teatro/fotogalerias/foto-west-side-story-regresa-triunfal-a-las-tablas-locales/,No autor
2023-02-10,“West Side Story” se renueva con una puesta escénica tan rica en sensaciones como valores de producción,http://www.primerahora.com/entretenimiento/cultura-teatro/notas/west-side-story-se-renueva-con-una-puesta-escenica-tan-rica-en-sensaciones-como-valores-de-produccion/,Rosalina Marrero-Rodríguez
