fecha,titulo,enlace,autor
2023-02-27 00:00:00,Don Cheo debuta ganador en su temporada de tresañero,http://www.primerahora.com/deportes/hipismo/notas/don-cheo-debuta-ganador-en-su-temporada-de-tresanero/,Primera Hora
2023-02-22 00:00:00,Puerto Rico estará representado en el programa del Dubai World Cup,http://www.primerahora.com/deportes/hipismo/notas/puerto-rico-estara-representado-en-el-programa-del-dubai-world-cup/,Primera Hora
2023-02-20 00:00:00,El básquet boricua completó un ‘crossover’ al hipismo en Camarero este fin de semana,http://www.primerahora.com/deportes/hipismo/notas/el-basquet-boricua-completo-un-crossover-al-hipismo-en-camarero-este-fin-de-semana/,Fernando Ribas Reyes
2023-02-19 00:00:00,"El exjugador del BSN, Gary Joe Burgos, logra su primera victoria como entrenador de caballos",http://www.primerahora.com/deportes/hipismo/notas/el-exjugador-del-bsn-gary-joe-burgos-logra-su-primera-victoria-como-entrenador-de-caballos/,Fernando Ribas Reyes
2023-02-02 00:00:00,La jockette Valeria Meléndez se recupera satisfactoriamente de una caída y su primera fractura,http://www.primerahora.com/deportes/hipismo/notas/la-jockette-valeria-melendez-se-recupera-satisfactoriamente-de-una-caida-y-su-primera-fractura/,Fernando Ribas Reyes
2023-01-29 00:00:00,Irad Ortiz: “Espero ganar el Eclipse otra vez”,http://www.primerahora.com/deportes/hipismo/notas/irad-ortiz-espero-ganar-el-eclipse-otra-vez/,Fernando Ribas Reyes
2023-01-27 00:00:00,Irad Ortiz hijo obtiene su cuarto premio Eclipse,http://www.primerahora.com/deportes/hipismo/notas/irad-ortiz-hijo-obtiene-su-cuarto-premio-eclipse/,Primera Hora
2023-01-25 00:00:00,Irad Ortiz: “Esperamos buenos resultados porque es el mejor año de mi carrera”,http://www.primerahora.com/deportes/hipismo/notas/irad-ortiz-esperamos-buenos-resultados-porque-es-el-mejor-ano-de-mi-carrera/,Fernando Ribas Reyes
2023-01-24 00:00:00,Los Guadalupe celebran su histórica gesta familiar alcanzada en Camarero,http://www.primerahora.com/deportes/hipismo/notas/los-guadalupe-celebran-su-historica-gesta-familiar-alcanzada-en-camarero/,Fernando Ribas Reyes
2023-01-24 00:00:00,El Eclipse al jinete de primera debe tener ya inscrito el nombre de Irad Ortiz ,http://www.primerahora.com/deportes/hipismo/notas/el-eclipse-al-jinete-de-primera-debe-tener-ya-inscrito-el-nombre-de-irad-ortiz/,Fernando Ribas Reyes
2023-01-19 00:00:00,El jinete aprendiz Axel Concepción ya se ‘retrató’ en Estados Unidos,http://www.primerahora.com/deportes/hipismo/notas/el-jinete-aprendiz-axel-concepcion-ya-se-retrato-en-estados-unidos/,Primera Hora
2023-01-19 00:00:00,"Juan Carlos Díaz, Edwin Díaz, hijo y Sonata Stable fueron los líderes en Camarero en el 2022",http://www.primerahora.com/deportes/hipismo/notas/juan-carlos-diaz-edwin-diaz-hijo-y-sonata-stable-fueron-los-lideres-en-camarero-en-el-2022/,Primera Hora
2023-01-08 00:00:00,Gran fin de semana hípico para Puerto Rico en Estados Unidos,http://www.primerahora.com/deportes/hipismo/notas/gran-fin-de-semana-hipico-para-puerto-rico-en-estados-unidos/,Fernando Ribas Reyes
2023-01-06 00:00:00,Jinete boricua Manny Franco empata récord de triunfos en Aqueduct,http://www.primerahora.com/deportes/hipismo/notas/jinete-boricua-manny-franco-empata-record-de-triunfos-en-aqueduct/,The Associated Press
2023-01-05 00:00:00,Arcángel debutará a Justin’s Legacy con la monta del boricua Edgardo Zayas,http://www.primerahora.com/deportes/hipismo/notas/arcangel-debutara-a-justins-legacy-con-la-monta-del-boricua-edgardo-zayas/,Fernando Ribas Reyes
2023-01-02 00:00:00,¡Fiesta en Camarero!,http://www.primerahora.com/deportes/hipismo/fotogalerias/fiesta-en-camarero/,No autor
2023-01-02 00:00:00,De fiesta la hípica local por el gran debut de la Clase 2022 de jinetes aprendices,http://www.primerahora.com/deportes/hipismo/notas/de-fiesta-la-hipica-local-por-el-gran-debut-de-la-clase-2022-de-jinetes-aprendices/,Fernando Ribas Reyes
2022-12-28 00:00:00,Sobre quince jinetes boricuas se combinaron para ganar 26 ‘meetings’ en el 2022,http://www.primerahora.com/deportes/hipismo/notas/quince-jinetes-boricuas-se-combinaron-para-ganar-25-meetings-en-el-2022/,Fernando Ribas Reyes
2022-12-27 00:00:00,"Juan Carlos Díaz debe llegar a las 6,000 victorias en el 2023",http://www.primerahora.com/deportes/hipismo/notas/juan-carlos-diaz-debe-llegar-a-las-6000-victorias-en-el-2023/,Fernando Ribas Reyes
2022-12-26 00:00:00,Jeiron Barbosa debe ser finalista al premio Eclipse,http://www.primerahora.com/deportes/hipismo/notas/jeiron-barbosa-debe-ser-finalista-al-premio-eclipse/,Fernando Ribas Reyes
2022-12-25 00:00:00,Petrolero superó a Don Cheo en el Clásico Navidad,http://www.primerahora.com/deportes/hipismo/notas/petrolero-supero-a-don-cheo-en-el-clasico-navidad/,Primera Hora
2022-12-23 00:00:00,Hipódromo Camarero rinde honor a hombre que falleció en accidente en el Puente Moscoso,http://www.primerahora.com/deportes/hipismo/notas/hipodromo-camarero-rinde-honor-a-hombre-que-fallecio-en-accidente-en-el-puente-moscoso/,Primera Hora
2022-12-19 00:00:00,Hay 10 potros nominados para el Clásico Navidad en Camarero,http://www.primerahora.com/deportes/hipismo/notas/hay-10-potros-nominados-para-el-clasico-navidad-en-camarero/,Primera Hora
2022-12-13 00:00:00,"Guste o no, los hermanos Ortiz están en el tope de los deportes boricuas",http://www.primerahora.com/deportes/hipismo/notas/guste-o-no-los-hermanos-ortiz-estan-en-el-tope-de-los-deportes-boricuas/,Fernando Ribas Reyes
2022-12-12 00:00:00,Racing Dream puso a gozar a sus conexiones en Camarero,http://www.primerahora.com/deportes/hipismo/notas/racing-dream-puso-a-gozar-a-sus-conexiones-en-camarero/,Fernando Ribas Reyes
2022-12-11 00:00:00,Irad y José Luis Ortiz arrasan en Venezuela,http://www.primerahora.com/deportes/hipismo/notas/irad-y-jose-luis-ortiz-arrasan-en-venezuela/,Fernando Ribas Reyes
2022-12-11 00:00:00,El nativo Arquitecto fue exaltado al Salón de la Fama del Caribe,http://www.primerahora.com/deportes/hipismo/notas/el-nativo-arquitecto-fue-exaltado-al-salon-de-la-fama-del-caribe/,Fernando Ribas Reyes
2022-12-09 00:00:00,"Irad Ortiz: “este es mi mejor año, sin duda”",http://www.primerahora.com/deportes/hipismo/notas/irad-ortiz-este-es-mi-mejor-ano-sin-duda/,Fernando Ribas Reyes
2022-12-08 00:00:00,El Salsero surge como principal candidato para la Copa Confraternidad en Venezuela,http://www.primerahora.com/deportes/hipismo/notas/el-salsero-surge-como-principal-candidato-para-la-copa-confraternidad-en-venezuela/,Fernando Ribas Reyes
2023-03-02 00:00:00,Barcelona gana en casa del Madrid en Copa del Rey,http://www.primerahora.com/deportes/futbol/notas/barcelona-gana-en-casa-del-madrid-en-copa-del-rey/,The Associated Press
2023-03-01 00:00:00,Muere el futbolista Just Fontaine,http://www.primerahora.com/deportes/futbol/notas/muere-el-futbolista-just-fontaine/,The Associated Press
2023-02-28 00:00:00,La Liga de Naciones definirá las plazas para la Copa América,http://www.primerahora.com/deportes/futbol/notas/la-liga-de-naciones-definira-las-plazas-para-la-copa-america/,The Associated Press
2023-02-28 00:00:00,Impondrán sanciones al aficionado que lanzó insultos racistas contra Vinicius ,http://www.primerahora.com/deportes/futbol/notas/impondran-sanciones-al-aficionado-que-lanzo-insultos-racistas-contra-vinicius/,The Associated Press
2023-02-27 00:00:00,Messi y Argentina arrasan en los premios de la FIFA,http://www.primerahora.com/deportes/futbol/notas/messi-y-argentina-arrasan-en-los-premios-de-la-fifa/,The Associated Press
2023-02-27 00:00:00,Argentina renueva contrato a su entrenador Lionel Scaloni hasta el Mundial 2026,http://www.primerahora.com/deportes/futbol/notas/argentina-renueva-contrato-a-su-entrenador-lionel-scaloni-hasta-el-mundial-2026/,The Associated Press
2023-02-27 00:00:00,"Debido a sobrecarga, Robert Lewandowski pudiera perderse el clásico semifinalista contra el Real Madrid por la Copa del Rey ",http://www.primerahora.com/deportes/futbol/notas/debido-a-sobrecarga-robert-lewandowski-pudiera-perderse-el-clasico-semifinalista-contra-el-real-madrid-por-la-copa-del-rey/,The Associated Press
2023-02-26 00:00:00,El Barcelona cae en Almería con su primer revés ante este club en la historia,http://www.primerahora.com/deportes/futbol/notas/el-barcelona-cae-en-almeria-con-su-primer-reves-ante-este-club-en-la-historia/,The Associated Press
2023-02-26 00:00:00,"Messi, Benzema y Mbappé son los finalistas para el premio The Best de la FIFA",http://www.primerahora.com/deportes/futbol/notas/messi-benzema-y-mbappe-son-los-finalistas-para-el-premio-the-best-de-la-fifa/,Agencia EFE
2023-02-25 00:00:00,Real Madrid apenas cierra la brecha con el Barcelona,http://www.primerahora.com/deportes/futbol/notas/real-madrid-apenas-cierra-la-brecha-con-el-barcelona/,The Associated Press
2023-02-23 00:00:00,Falla el Sub 17 masculino de fútbol en el Campeonato CONCACAF,http://www.primerahora.com/deportes/futbol/notas/falla-el-sub-17-masculino-de-futbol-en-el-campeonato-concacaf/,Primera Hora
2023-02-22 00:00:00,Hallan muerto al director deportivo del Hatayspor en Turquía,http://www.primerahora.com/deportes/futbol/notas/hallan-muerto-al-director-deportivo-del-hatayspor-en-turquia/,The Associated Press
2023-02-22 00:00:00,Exejecutivo de ESPN revela en corte más trucos con los derechos del Mundial de FIFA,http://www.primerahora.com/deportes/futbol/notas/exejecutivo-de-espn-revela-en-corte-mas-trucos-con-los-derechos-del-mundial-de-fifa/,The Associated Press
2023-02-21 00:00:00,El Real Madrid vino de atrás para superar a Liverpool en la Liga de Campeones,http://www.primerahora.com/deportes/futbol/notas/el-real-madrid-vino-de-atras-para-superar-a-liverpool-en-la-liga-de-campeones/,The Associated Press
2023-02-21 00:00:00,El fútbol boricua vuelve a tocar la puerta hacia un Mundial,http://www.primerahora.com/deportes/futbol/notas/el-futbol-boricua-vuelve-a-tocar-la-puerta-hacia-un-mundial/,Fernando Ribas Reyes
2023-02-21 00:00:00,Dani Alves se quedará en la cárcel sin fianza,http://www.primerahora.com/deportes/futbol/notas/dani-alves-se-quedara-en-la-carcel-sin-fianza/,The Associated Press
2023-02-20 00:00:00,La Liga española recorta límite salarial del Barcelona,http://www.primerahora.com/deportes/futbol/notas/la-liga-espanola-recorta-limite-salarial-del-barcelona/,The Associated Press
2023-02-20 00:00:00,Liverpool y Real Madrid se reencuentran en Liga de Campeones,http://www.primerahora.com/deportes/futbol/notas/liverpool-y-real-madrid-se-reencuentran-en-liga-de-campeones/,The Associated Press
2023-02-20 00:00:00,Repatrian cuerpo de Atsu a Ghana tras su muerte en Turquía ,http://www.primerahora.com/deportes/futbol/notas/repatrian-cuerpo-de-atsu-a-ghana-tras-su-muerte-en-turquia/,The Associated Press
2023-02-20 00:00:00,Puerto Rico jugará por el pase al Mundial Sub 17,http://www.primerahora.com/deportes/futbol/notas/puerto-rico-jugara-por-el-pase-al-mundial-sub-17/,Primera Hora
2023-02-19 00:00:00,El Barcelona mantiene su marcha triunfal y vence 2-0 a Cádiz,http://www.primerahora.com/deportes/futbol/notas/el-barcelona-mantiene-su-marcha-triunfal-y-vence-2-0-a-cadiz/,The Associated Press
2023-02-19 00:00:00,Golazo de Messi rescata victoria para el PSG,http://www.primerahora.com/deportes/futbol/notas/golazo-de-messi-rescata-victoria-para-el-psg/,The Associated Press
2023-02-19 00:00:00,No cesan los insultos racistas hacia Vinicius en España,http://www.primerahora.com/deportes/futbol/notas/no-cesan-los-insultos-racistas-hacia-vinicius-en-espana/,The Associated Press
2023-02-18 00:00:00,Ofertas desde Qatar y Arabia Saudita para adquirir el Manchester United,http://www.primerahora.com/deportes/futbol/notas/ofertas-desde-qatar-y-arabia-saudita-para-adquirir-el-manchester-united/,The Associated Press
2023-02-17 00:00:00,Otro escándalo: Investigan supuestos pagos del Barsa ligados a árbitros,http://www.primerahora.com/deportes/futbol/notas/otro-escandalo-investigan-supuestos-pagos-del-barsa-ligados-a-arbitros/,The Associated Press
2023-02-16 00:00:00,Gerard Piqué habla de Shakira por primera vez desde su separación,http://www.primerahora.com/deportes/futbol/notas/gerard-pique-habla-de-shakira-por-primera-vez-desde-su-separacion/,El Tiempo / GDA
2023-02-14 00:00:00,"Regresa hoy la acción de la Liga de Campeones, con Messi y drama externo",http://www.primerahora.com/deportes/futbol/notas/regresa-hoy-la-accion-de-la-liga-de-campeones-con-messi-y-drama-externo/,The Associated Press
2023-02-12 00:00:00,El Barça afianza su liderato en la Liga española,http://www.primerahora.com/deportes/futbol/notas/el-barca-afianza-su-liderato-en-la-liga-espanola/,The Associated Press
2023-02-10 00:00:00,"Messi, Mbappé y Benzema son los finalistas para el Jugador de FIFA 2022",http://www.primerahora.com/deportes/futbol/notas/messi-mbappe-y-benzema-son-los-finalistas-para-el-jugador-de-fifa-2022/,The Associated Press
2023-02-07 00:00:00,Entrenador del Real Madrid dice ataques de odio a Vinicius es un grave problema del fútbol español,http://www.primerahora.com/deportes/futbol/notas/entrenador-del-real-madrid-dice-ataques-de-odio-a-vinicius-es-un-grave-problema-del-futbol-espanol/,The Associated Press
2023-03-02 00:00:00,Primera ronda de altibajos para Rafa Campos en el PR Open,http://www.primerahora.com/deportes/otros/notas/primera-ronda-de-altibajos-para-rafa-campos-en-el-pr-open/,Primera Hora
2023-03-02 00:00:00,Adriana Díaz pierde en un complicado debut en la temporada 2023,http://www.primerahora.com/deportes/otros/notas/adriana-diaz-pierde-en-un-complicado-debut-en-la-temporada-2023/,Fernando Ribas Reyes
2023-03-01 00:00:00,Rafa Campos encabeza una nueva edición del Puerto Rico Open,http://www.primerahora.com/deportes/otros/notas/rafa-campos-encabeza-una-nueva-edicion-del-puerto-rico-open/,Sara Del Valle Hernández
2023-03-01 00:00:00,Eladio Carrión y Rafa Campos vacilan durante la víspera del Puerto Rico Open de golf,http://www.primerahora.com/deportes/otros/notas/eladio-carrion-y-rafa-campos-vacilan-durante-la-vispera-del-puerto-rico-open-de-golf/,Carlos González
2023-03-01 00:00:00,Adriana Díaz abrirá su temporada ante una jugadora de India a la que nunca ha podido vencer,http://www.primerahora.com/deportes/otros/notas/adriana-diaz-abrira-su-temporada-ante-una-jugadora-de-india-a-la-que-nunca-ha-podido-vencer/,Fernando Ribas Reyes
2023-02-28 00:00:00,San Blas establece un récord histórico de inscritos para su evento,http://www.primerahora.com/deportes/otros/notas/san-blas-establece-un-record-historico-de-inscritos-para-su-evento/,Primera Hora
2023-02-26 00:00:00,Alexander Torres Rojas se impone en el 10K Llanero,http://www.primerahora.com/deportes/otros/notas/alexander-torres-rojas-se-impone-en-el-10k-llanero/,Primera Hora
2023-02-26 00:00:00,Nadadores de Special Olympics Puerto Rico fijan un récord mundial,http://www.primerahora.com/deportes/otros/notas/nadadores-de-special-olympics-puerto-rico-fijan-un-record-mundial/,Primera Hora
2023-02-25 00:00:00,"Justas LAI: Héctor Pagán persigue establecer una marca en los 10,000 metros",http://www.primerahora.com/deportes/otros/notas/justas-lai-hector-pagan-persigue-establecer-una-marca-en-los-10000-metros/,Primera Hora
2023-02-24 00:00:00,Crece el proyecto “Adopta un Atleta” de la JJ Barea Foundation,http://www.primerahora.com/deportes/otros/notas/crece-el-proyecto-adopta-un-atleta-de-la-jj-barea-foundation/,Carlos González
2023-02-24 00:00:00,Nace un necesario centro de desarrollo de pertiguistas,http://www.primerahora.com/deportes/otros/notas/nace-un-necesario-centro-de-desarrollo-de-pertiguistas/,Fernando Ribas Reyes
2023-02-23 00:00:00,En dudas el montaje del Clásico Internacional de Atletismo ,http://www.primerahora.com/deportes/otros/notas/en-dudas-el-montaje-del-clasico-internacional-de-atletismo/,Primera Hora
2023-02-23 00:00:00,Ray Quiñones no cierra las puertas a una candidatura para la presidencia del Copur,http://www.primerahora.com/deportes/otros/notas/ray-quinones-no-cierra-las-puertas-a-una-candidatura-para-la-presidencia-del-copur/,Carlos González
2023-02-23 00:00:00,Aumenta la oferta deportiva en el DRD Internacional Series,http://www.primerahora.com/deportes/otros/notas/aumenta-la-oferta-deportiva-en-el-drd-internacional-series/,Primera Hora
2023-02-23 00:00:00,Adriana Díaz recibe un ‘wild card’ para jugar contra la elite del tenis de mesa mundial en India,http://www.primerahora.com/deportes/otros/notas/adriana-diaz-recibe-un-wild-card-para-jugar-contra-la-elite-del-tenis-de-mesa-mundial-en-india/,Fernando Ribas Reyes
2023-02-23 00:00:00,En agenda el Iron Man 70.3 Puerto Rico del 2023,http://www.primerahora.com/deportes/otros/notas/en-agenda-el-iron-man-703-puerto-rico-del-2023/,Primera Hora
2023-02-22 00:00:00,Surge un movimiento que propulsa a Sara Rosario para otro término frente al Copur,http://www.primerahora.com/deportes/otros/notas/surge-un-movimiento-que-propulsa-a-sara-rosario-para-otro-termino-frente-al-copur/,Fernando Ribas Reyes
2023-02-22 00:00:00,"El Copur confirma la visita del presidente de COI, el alemán Thomas Bach",http://www.primerahora.com/deportes/otros/notas/el-copur-confirma-la-visita-del-presidente-de-coi-el-aleman-thomas-bach/,Fernando Ribas Reyes
2023-02-21 00:00:00,"Presidente del COI, Thomas Bach, vendrá a Puerto Rico",http://www.primerahora.com/deportes/otros/notas/presidente-del-coi-thomas-bach-vendra-a-puerto-rico/,Fernando Ribas Reyes
2023-02-19 00:00:00,Cae el récord más longevo de atletismo en pista,http://www.primerahora.com/deportes/otros/notas/cae-el-record-mas-longevo-de-atletismo-en-pista/,Primera Hora
2023-02-18 00:00:00,A paso de tortuga los trabajos para reconstruir los estructuras deportivas en Arecibo,http://www.primerahora.com/deportes/otros/notas/a-paso-de-tortuga-los-trabajos-para-reconstruir-los-estructuras-deportivas-en-arecibo/,Carlos González
2023-02-17 00:00:00,La Unión Europea le cayó encima al COI por los atletas rusos y bielorrusos,http://www.primerahora.com/deportes/otros/notas/la-union-europea-le-cayo-encima-al-coi-por-los-atletas-rusos-y-bielorrusos/,The Associated Press
2023-02-16 00:00:00,Duelo por la supremacía en el jiu-jitsu en Puerto Rico este sábado en el DRD,http://www.primerahora.com/deportes/otros/notas/duelo-por-la-supremacia-en-el-jiu-jitsu-en-puerto-rico-este-sabado-en-el-drd/,Raúl Álzaga
2023-02-16 00:00:00,Reina el entusiasmo camino a la edición 61 del Medio Maratón San Blas en Coamo,http://www.primerahora.com/deportes/otros/notas/reina-el-entusiasmo-camino-a-la-edicion-61-del-medio-maraton-san-blas-en-coamo/,Carlos González
2023-02-16 00:00:00,Benfica continúa invicto en Liga de Campeones,http://www.primerahora.com/deportes/otros/notas/benfica-continua-invicto-en-liga-de-campeones/,The Associated Press
2023-02-15 00:00:00,La LAI dedica las Justas 2023 a tres de sus grandes leyendas,http://www.primerahora.com/deportes/otros/notas/la-lai-dedica-las-justas-2023-a-tres-de-sus-grandes-leyendas/,Primera Hora
2023-02-15 00:00:00,El 10K Llanero Ruta del Encanto ofrece una experiencia singular,http://www.primerahora.com/deportes/otros/notas/el-10k-llanero-ruta-del-encanto-ofrece-una-experiencia-singular/,Carlos González
2023-02-15 00:00:00,El parque de pelota bajo techo de Toa Baja podría ser transformado a un ‘skate park’,http://www.primerahora.com/deportes/otros/notas/el-parque-de-pelota-en-toa-baja-podria-ser-transformado-para-skateboarding/,Carlos González
2023-02-14 00:00:00,El Copur cumple hoy 75 años de pertenencia al Comité Olímpico Internacional,http://www.primerahora.com/deportes/otros/notas/el-copur-cumple-hoy-75-anos-de-pertenencia-al-comite-olimpico-internacional/,Primera Hora
2023-02-14 00:00:00,"Hombre pide matrimonio a su novia frente a miles de personas en juego de fútbol, pero la jugada no le salió bien",http://www.primerahora.com/deportes/otros/notas/hombre-pide-matrimonio-a-su-novia-frente-a-miles-de-personas-en-juego-de-futbol-pero-la-jugada-no-le-salio-bien/,Primera Hora
2023-02-24,Espectacular paso de Puerto Rico hacia el Mundial de FIBA,http://www.primerahora.com/deportes/baloncesto/notas/espectacular-paso-de-puerto-rico-hacia-el-mundial-de-fiba/,Joel Ortiz Rivera
2023-02-23,Equipos de NBA se alistan para pelear un puesto a los playoffs,http://www.primerahora.com/deportes/baloncesto/notas/equipos-de-nba-se-alistan-para-pelear-un-puesto-a-los-playoffs/,The Associated Press
2023-02-23,Puruco Látimer le pide disculpas a la niñez y juventud del país,http://www.primerahora.com/deportes/baloncesto/notas/puruco-latimer-le-pide-disculpas-a-la-ninez-y-juventud-del-pais/,Primera Hora
2023-02-22,Nelson Colón sobre el juego ante Brasil: “Es sí o sí para nosotros”,http://www.primerahora.com/deportes/baloncesto/notas/nelson-colon-sobre-el-juego-ante-brasil-es-si-o-si-para-nosotros/,Joel Ortiz Rivera
2023-02-22,Sergio Hernández ya está al mando en Ponce,http://www.primerahora.com/deportes/baloncesto/notas/sergio-hernandez-ya-esta-al-mando-en-ponce/,Carlos González
2023-02-22,Nikola Jokic sigue fijando méritos para ser considerado el jugador mejor de la NBA,http://www.primerahora.com/deportes/baloncesto/notas/nikola-jokic-sigue-fijando-meritos-para-ser-considerado-el-jugador-mejor-de-la-nba/,The Associated Press
2023-02-22,¿Qué debe suceder para que Puerto Rico clasifique a la Copa del Mundo de la FIBA?,http://www.primerahora.com/deportes/baloncesto/notas/que-debe-suceder-para-que-puerto-rico-clasifique-a-la-copa-del-mundo-de-la-fiba/,Primera Hora
2023-02-22,Nate McMillan fue removido de la dirección de los Hawks de Atlanta,http://www.primerahora.com/deportes/baloncesto/notas/nate-mcmillan-fue-removido-de-la-direccion-de-los-hawks-de-atlanta/,The Associated Press
2023-02-22,Puerto Rico ya realizó su primera práctica en suelo brasileño,http://www.primerahora.com/deportes/baloncesto/notas/puerto-rico-ya-realizo-su-primera-practica-en-suelo-brasileno/,Joel Ortiz Rivera
2023-02-21,Los Nets premian a Jacque Vaughn con una extensión,http://www.primerahora.com/deportes/baloncesto/notas/los-nets-premian-a-jacque-vaughn-con-una-extension/,The Associated Press
2023-02-21,Los Bucks le darán una nueva oportunidad a Meyers Leonard,http://www.primerahora.com/deportes/baloncesto/notas/los-bucks-le-daran-una-nueva-oportunidad-a-meyers-leonard/,The Associated Press
2023-02-24,Dickie Joe Thon está bendecido por nombramiento para dirigir en Doble A para Houston,http://www.primerahora.com/deportes/beisbol/notas/dickie-joe-thon-esta-bendecido-por-nombramiento-para-dirigir-en-doble-a-para-houston/,Fernando Ribas Reyes
2023-02-22,Carlos Beltrán no quiso hablar sobre el escándalo de los Astros ,http://www.primerahora.com/deportes/beisbol/notas/carlos-beltran-no-quiso-hablar-sobre-el-escandalo-de-los-astros/,The Associated Press
2023-02-22,Giancarlo Stanton podría patrullar el bosque derecho en el Yankee Stadium,http://www.primerahora.com/deportes/beisbol/notas/giancarlo-stanton-podria-patrullar-el-bosque-derecho-en-el-yankee-stadium/,The Associated Press
2023-02-22,Alex Cora le lleva un mensaje claro a sus Red Sox: “Tenemos que mejorar”,http://www.primerahora.com/deportes/beisbol/notas/alex-cora-le-lleva-un-mensaje-claro-a-sus-red-sox-tenemos-que-mejorar/,The Associated Press
2023-02-22,Los Yankees mueven sus fichas en los jardines,http://www.primerahora.com/deportes/beisbol/notas/los-yankees-mueven-sus-fichas-en-los-jardines/,The Associated Press
2023-02-21,Equipos de las Grandes Ligas estudian cómo sacar ventajas sobre las nuevas reglas del béisbol,http://www.primerahora.com/deportes/beisbol/notas/equipos-de-las-grandes-ligas-estudian-como-sacar-ventajas-sobre-las-nuevas-reglas-del-beisbol/,The Associated Press
2023-02-21,Invitado de los Pirates en los campos de entrenamiento requiere atención médica,http://www.primerahora.com/deportes/beisbol/notas/invitado-de-los-pirates-en-los-campos-de-entrenamiento-requiere-atencion-medica/,The Associated Press
2023-02-21,Aaron Judge sonríe cuando le preguntan si podrá repetir sus logros del año pasado,http://www.primerahora.com/deportes/beisbol/notas/aaron-judge-sonrie-cuando-le-preguntan-si-podra-repetir-sus-logros-del-ano-pasado/,The Associated Press
2023-02-20,Miguel Cabrera busca divertirse en su último año en las Mayores,http://www.primerahora.com/deportes/beisbol/notas/miguel-cabrera-busca-divertirse-en-su-ultimo-ano-en-las-mayores/,The Associated Press
2023-02-20,Dueño de los Mets advierte que histórica inversión no garantizará el campeonato,http://www.primerahora.com/deportes/beisbol/notas/dueno-de-los-mets-advierte-que-historica-inversion-no-garantizara-el-campeonato/,The Associated Press
2023-02-20,Lino Rivera regresará a dirigir en Dominicana,http://www.primerahora.com/deportes/beisbol/notas/lino-rivera-regresara-a-dirigir-en-dominicana/,Fernando Ribas Reyes
2023-02-20,Los Petateros arrancan con nuevos bríos su temporada 2023 de la Doble A ,http://www.primerahora.com/deportes/beisbol/notas/los-petateros-arrancan-con-nuevos-brios-su-temporada-2023-de-la-doble-a/,Primera Hora
2023-02-20,Buenas noticias para los Yankees: LeMahieu se siente genial tras temporada plagada de lesiones,http://www.primerahora.com/deportes/beisbol/notas/buenas-noticias-para-los-yankees-lemahieu-se-siente-genial-tras-temporada-plagada-de-lesiones/,The Associated Press
2023-02-19,Terry Francona sigue al mando de los Guardians con achaques pero menos dolores,http://www.primerahora.com/deportes/beisbol/notas/terry-francona-sigue-al-mando-de-los-guardians-con-achaques-pero-menos-dolores/,The Associated Press
2023-02-18,Los Cachorros superaron a los Brujos vía blanqueada,http://www.primerahora.com/deportes/beisbol/notas/los-cachorros-superaron-a-los-brujos-via-blanqueada/,Primera Hora
2023-02-18,El boricua Edwin Ríos pactó por un año con los Cubs,http://www.primerahora.com/deportes/beisbol/notas/el-boricua-edwin-rios-pacto-por-un-ano-con-los-cubs/,Primera Hora
2023-02-18,Scott Rolen entrará al Salón de la Fama con la gorra de los Cardinals de San Luis,http://www.primerahora.com/deportes/beisbol/notas/scott-rolen-entrara-al-salon-de-la-fama-con-la-gorra-de-los-cardinals-de-san-luis/,The Associated Press
2023-02-17,Clayton Kershaw se bajó del Team USA para el Clásico Mundial,http://www.primerahora.com/deportes/beisbol/notas/clayton-kershaw-se-bajo-del-team-usa-para-el-clasico-mundial/,Primera Hora
2023-02-17,Manny Machado saldrá de su contrato porque quiere más chavos,http://www.primerahora.com/deportes/beisbol/notas/manny-machado-saldra-de-su-contrato-porque-quiere-mas-chavos/,The Associated Press
2023-02-16,Se apagó la dorada voz de Tim McCarver,http://www.primerahora.com/deportes/beisbol/notas/se-apago-la-dorada-voz-de-tim-mccarver/,The Associated Press
2023-02-16,Oficializada la integración de Carlos Beltrán a los Mets,http://www.primerahora.com/deportes/beisbol/notas/oficializada-la-integracion-de-carlos-beltran-a-los-mets/,The Associated Press
2023-02-05,FOTOS: Así fue la explosiva pelea de Amanda Serrano y Érika Cruz,http://www.primerahora.com/deportes/boxeo/fotogalerias/fotos-asi-fue-la-explosiva-pelea-de-amanda-serrano-y-erika-cruz-2/,No autor
2023-02-05,Amanda Serrano es la reina indiscutible de las 126 libras,http://www.primerahora.com/deportes/boxeo/notas/amanda-serrano-es-la-reina-indiscutible-de-las-126-libras/,Sara Del Valle Hernández
2023-02-04,Katie Taylor seguirá de cerca la acción entre Serrano y Cruz,http://www.primerahora.com/deportes/boxeo/notas/katie-taylor-seguira-de-cerca-la-accion-entre-serrano-y-cruz/,Sara Del Valle Hernández
2023-02-04,Erika Cruz cuenta con el apoyo de su padre en la esquina ,http://www.primerahora.com/deportes/boxeo/notas/erika-cruz-cuenta-con-el-apoyo-de-su-padre-en-la-esquina/,Sara Del Valle Hernández
2023-02-04,Shakur Stevenson hará una eliminatoria en las 135 libras,http://www.primerahora.com/deportes/boxeo/notas/shakur-stevenson-hara-una-eliminatoria-en-las-135-libras/,Primera Hora
2023-02-07,“Pensó que moría. Sintió pánico y corrió“,http://www.primerahora.com/deportes/voleibol/notas/penso-que-moria-sintio-panico-y-corrio/,Fernando Ribas Reyes
