fecha,titulo,autor,categoria,enlace
2023-03-01,Se manifiestan contra proyectos de extensión del Hotel Normandie,Agencia EFE,Locales,https://www.elnuevodia.com/noticias/locales/notas/se-manifiestan-contra-proyectos-de-extension-del-hotel-normandie/
2023-03-01,Reclaman un “cese y desista” de acciones homófobas del alcalde de Ponce y su esposa,Carlos Tolentino Rosario,Locales,https://www.elnuevodia.com/noticias/locales/notas/reclaman-un-cese-y-desista-de-acciones-homofobas-del-alcalde-de-ponce-y-su-esposa/
2023-03-01,Hombre huye en patrulla de la Policía tras dramática persecución,No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/hombre-huye-en-patrulla-de-la-policia-tras-dramatica-persecucion-281348/
2023-03-01,Permanecen empate las contiendas de dos de los puestos a representantes dentro de la Junta de Gobierno del PPD,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/permanecen-empate-las-contiendas-de-dos-de-los-puestos-a-representantes-dentro-de-la-junta-de-gobierno-del-ppd/
2023-03-01,Jueza federal mantiene acusación contra Ángel Pérez,Alex Figueroa Cancel,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/jueza-federal-mantiene-acusacion-contra-angel-perez/
2023-03-01,Madre de Angeliris Marrero y familiares viajaron a República Dominicana a brindar su testimonio,Adriana Díaz Tirado,Locales,https://www.elnuevodia.com/noticias/locales/notas/madre-de-angeliris-marrero-y-familiares-viajaron-a-republica-dominicana-a-brindar-su-testimonio/
2023-03-01,Conmovedora protesta contra alcalde y primera dama de Ponce por acciones homofóbicas,No autor,Locales,https://www.elnuevodia.com/noticias/locales/videos/conmovedora-protesta-contra-alcalde-y-primera-dama-de-ponce-por-acciones-homofobicas-281358/
2023-03-01,Investigan traumas sufridos por menor de dos meses de nacido en Gurabo,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/investigan-traumas-sufridos-por-menor-de-dos-meses-de-nacido-en-gurabo/
2023-03-01,Pasa a manos de los federales investigación del robo domiciliario con rehenes ocurrido en Río Piedras,Richard I. Colón Badillo,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/pasa-a-manos-de-los-federales-investigacion-del-robo-domiciliario-con-rehenes-ocurrido-en-rio-piedras/
2023-03-01,Este es el nuevo robot que utilizará la Policía para atender situaciones de artefactos explosivos,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/este-es-el-nuevo-robot-que-utilizara-la-policia-para-atender-situaciones-de-artefactos-explosivos/
2023-03-01,La Guardia Costera suspende la búsqueda de pescador desaparecido en el canal de la Mona,José Ayala Gordián,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/la-guardia-costera-suspende-la-busqueda-de-pescador-desaparecido-en-el-canal-de-la-mona/
2023-03-01,Agentes federales incautan cargamento de cocaína valorado en $23 millones en una embarcación al sur de Puerto Rico,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/agentes-federales-incautan-cargamento-de-cocaina-valorado-en-23-millones-en-una-embarcacion-al-sur-de-puerto-rico/
2023-03-01,Entre reclamos y documentos triturados el expediente de la construcción del puente atirantado en Naranjito,David Cordero Mercado,Locales,https://www.elnuevodia.com/noticias/locales/notas/entre-reclamos-y-documentos-triturados-el-expediente-de-la-construccion-del-puente-atirantado-en-naranjito/
2023-03-01,Ángel Pérez rechaza la última oferta de fiscalía federal y va para juicio,Alex Figueroa Cancel,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/angel-perez-rechaza-la-ultima-oferta-de-fiscalia-federal-y-va-para-juicio/
2023-03-01,Hombre que chocó durante una persecución era uno de los más buscados de la zona policíaca de Caguas,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/hombre-que-choco-durante-una-persecucion-era-uno-de-los-mas-buscados-de-la-zona-policiaca-de-caguas/
2023-03-01,Ángel Pérez describe como “sumamente difícil” el proceso judicial que enfrenta a nivel federal,Alex Figueroa Cancel,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/angel-perez-describe-como-sumamente-dificil-el-proceso-judicial-que-enfrenta-a-nivel-federal/
2023-03-01,La AFI terminará en julio la construcción de escuelas prefabricadas con una inversión de $53 millones,Laura M. Quintero,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/la-afi-terminara-en-julio-la-construccion-de-escuelas-prefabricadas-con-una-inversion-de-53-millones/
2023-03-01,Comisión de la Cámara de Representantes concluye que el contrato con Genera PR es “nulo”,Génesis Ibarra Vázquez,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/comision-de-la-camara-de-representantes-concluye-que-el-contrato-con-genera-pr-es-nulo/
2023-03-01,Cámara de Representantes evaluará gestiones del DTOP tras cierre de la PR-861 en Toa Alta,Génesis Ibarra Vázquez,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/camara-de-representantes-evaluara-gestiones-del-dtop-tras-cierre-de-la-pr-861-en-toa-alta/
2023-03-01,Pedro Pierluisi cifra su esperanza para estabilizar las alzas en la tarifa de luz en los “ahorros” de operación,Laura M. Quintero,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-cifra-su-esperanza-para-estabilizar-las-alzas-en-la-tarifa-de-luz-en-los-ahorros-de-operacion/
2023-03-01,"""Sumamente difícil"": así llegó Ángel Pérez al Tribunal Federal",No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/sumamente-dificil-asi-llego-angel-perez-al-tribunal-federal-281349/
2023-03-01,Pedro Pierluisi sobre el informe de comisión cameral que declara nulo el contrato con Genera PR: “No entendieron la ley”,Laura M. Quintero,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pedro-pierluisi-sobre-el-informe-de-comision-cameral-que-declara-nulo-el-contrato-con-genera-pr-no-entendieron-la-ley/
2023-03-01,Exdirectivo de FTX se declara culpable de fraude y acuerda colaborar con la fiscalía en caso contra fundador de la empresa de criptomonedas,The Associated Press,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/exdirectivo-de-ftx-se-declara-culpable-de-fraude-y-acuerda-colaborar-con-la-fiscalia-en-caso-contra-fundador-de-la-empresa-de-criptomonedas/
2023-02-28,No descartan que empleados cobijados por plan de clasificación y retribución reciban alza salarial a base de años de servicio ,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/no-descartan-que-empleados-cobijados-por-plan-de-clasificacion-y-retribucion-reciban-alza-salarial-a-base-de-anos-de-servicio/
2023-02-28,Entregan cuerpo de menor fallecido en El Yunque a sus familiares,Richard I. Colón Badillo,Locales,https://www.elnuevodia.com/noticias/locales/notas/entregan-cuerpo-de-menor-fallecido-en-el-yunque-a-sus-familiares/
2023-02-28,Fiscalía federal defiende uso de foto de exalcalde de Guaynabo recibiendo presunto soborno como evidencia,Richard I. Colón Badillo,Locales,https://www.elnuevodia.com/noticias/locales/notas/fiscalia-federal-defiende-uso-de-foto-de-exalcalde-de-guaynabo-recibiendo-presunto-soborno-como-evidencia/
2023-02-28,Pierluisi envía a la Legislatura medida para conceder alivio contributivo a individuos y corporaciones ,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pierluisi-envia-a-la-legislatura-medida-para-conceder-alivio-contributivo-a-individuos-y-corporaciones/
2023-02-28,Pierluisi pide no adelantarse con respecto a posible cargo como parte del Plan de Ajuste de la AEE,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pierluisi-pide-no-adelantarse-con-respecto-a-posible-cargo-como-parte-del-plan-de-ajuste-de-la-aee/
